Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agege Agege Agege Lagos ","  300,000 ",Added 27 Sep 2016,112
5 BEDROOM HOUSE FOR RENT,"


 Adonai Way, Idado Lekki Expressway Lekki Lagos ","  4,000,000 ",Added 27 Sep 2016,556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mende Maryland Ikeja Lagos ","  1,000,000 ",Added 27 Sep 2016,323
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Maryland Maryland Ikeja Lagos ","  4,800,000 ",Added 27 Sep 2016,112
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Florence Baker Close, Thomas Estate Ajah Ajah Ajah Lagos ","  1,000,000 ",Added 26 Sep 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akin Davies Orile Badagry Express Lagos ","  600,000 ",Added 26 Sep 2016,223
COMMERCIAL PROPERTY FOR RENT,"


 Agege Agege Agege Lagos ","  400,000 ",Added 26 Sep 2016,1
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  6,000,000 ",Added 26 Sep 2016,333
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  10,000,000 ",Added 26 Sep 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ifako Ifako Gbagada Lagos ","  750,000 ",Added 26 Sep 2016,322
3 BEDROOM TERRACE FOR RENT,"


 Banana Island Estate Banana Island Ikoyi Lagos ","  15,000,000 ",Added 26 Sep 2016,333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Opebi Opebi Ikeja Lagos ","  1,000,000 ",Added 26 Sep 2016,322
OFFICE FOR RENT,"


 Opposite Alpha Beach Road Lekki Expressway Lekki Lagos ","  750,000 ",Added 26 Sep 2016,
OFFICE FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  1,500,000 ",Added 26 Sep 2016,
4 BEDROOM HOUSE FOR RENT,"


 After Marwa Roundabout Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 26 Sep 2016,445
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  3,500,000 ",Added 26 Sep 2016,445
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  4,000,000 ",Added 26 Sep 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Jemtok Street Isolo Isolo Lagos ","  500,000 ",Added 26 Sep 2016,322
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sola Martins Abule Egba Agege Lagos ","  400,000 ",Added 24 Sep 2016,344
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Puposola Last Bustop Abule Egba Agege Lagos ","  350,000 ",Added 24 Sep 2016,333
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Oniru,victoria Island Lagos Oniru Victoria Island Lagos ","  4,000,000 ",Added 24 Sep 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Agboola Ajumobi Magodo Shangisha Ketu Lagos ","  1,000,000 ",Added 24 Sep 2016,222
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Palace Road Oniru Victoria Island Lagos ","  8,000,000 ",Added 23 Sep 2016,445
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Fatai Arubieke Lekki Phase 1 Lekki Lagos ","  6,500,000 ",Added 23 Sep 2016,445
4 BEDROOM DUPLEX FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  350,000 ",Added 23 Sep 2016,445
OFFICE FOR RENT,"


 Muri Okunola Victoria Island Victoria Island Lagos ","  45,000 ",Added 23 Sep 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru,victoria Island,lagos Oniru Victoria Island Lagos ","  1,200,000 ",Added 23 Sep 2016,222
4 BEDROOM DUPLEX FOR RENT,"


 Seaside Estate Badore Ajah Lagos ","  2,500,000 ",Added 22 Sep 2016,444
OFFICE FOR RENT,"


 Idejo Victoria Island Victoria Island Lagos ","  45,000 ",Added 22 Sep 2016,
4 BEDROOM DUPLEX FOR RENT,"


 After Second Toll Gate Lekki Expressway Lekki Lagos ","  2,000,000 ",Added 22 Sep 2016,445
4 BEDROOM TERRACE For Sale,"


 Victoria Island Lagos ","  300,000,000 ","Updated 20 Feb 2023, Added 09 Feb 2023",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja G.r.a Ikeja Ikeja Lagos ","  3,000,000 ",Added 22 Sep 2016,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Ajah Lagos ","  500,000 ",Added 22 Sep 2016,222
COMMERCIAL PROPERTY FOR RENT,"


 Opp Corrona Schools Abijo Ajah Lagos ","  25,000 ",Added 22 Sep 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Ajah Lagos ","  450,000 ",Added 22 Sep 2016,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ojodu Ogba Ikeja Lagos ","  350,000 ",Added 22 Sep 2016,322
COMMERCIAL PROPERTY FOR RENT,"


 Raymond Njoku Falomo Ikoyi Lagos ","  36,000 ",Added 22 Sep 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Berger Ogba Ikeja Lagos ","  400,000 ",Added 22 Sep 2016,322
BUNGALOW FOR RENT,"


 Crown Estate Sangotedo Ajah Lagos ","  900,000 ",Added 22 Sep 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogba Ogba Ikeja Lagos ","  350,000 ",Added 22 Sep 2016,211
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mende Maryland Ikeja Lagos ","  400,000 ",Added 22 Sep 2016,111
4 BEDROOM TERRACE FOR RENT,"


 Park View Estate Parkview Estate Ikoyi Lagos ","  10,000,000 ",Added 22 Sep 2016,444
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aguda Ogba Ikeja Lagos ","  500,000 ",Added 21 Sep 2016,322
FLAT & APARTMENT FOR RENT,"


 Gregory Arueya Ikosi Ketu Lagos ","  900,000 ",Added 21 Sep 2016,
4 BEDROOM TERRACE FOR RENT,"


 Marda Barrack Yaba Yaba Lagos ","  2,500,000 ",Added 21 Sep 2016,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Bode Thomas Surulere Surulere Lagos ","  1,200,000 ",Added 21 Sep 2016,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Bode Thomas Surulere Surulere Lagos ","  1,500,000 ",Added 21 Sep 2016,334
COMMERCIAL PROPERTY FOR RENT,"


 Adeniran Ogunsanya Shopping Mall Surulere Surulere Lagos ","  1,800,000 ",Added 21 Sep 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Apapa Road Ebute Metta Ebute Metta Lagos ","  1,000,000 ",Added 21 Sep 2016,223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Bourdilon Road Ikoyi Ikoyi Lagos ","  12,500,000 ",Added 21 Sep 2016,343
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Egbeda Abule Egba Agege Lagos ","  250,000 ",Added 21 Sep 2016,211
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Egbeda Abule Egba Agege Lagos ","  200,000 ",Added 21 Sep 2016,111
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Niyi Onilare Street, Okota Isolo Isolo Lagos ","  700,000 ",Added 20 Sep 2016,444
5 BEDROOM DUPLEX FOR RENT,"


 Off Akin Ogunlewe Street Victoria Island Victoria Island Lagos ","  5,000,000 ",Added 20 Sep 2016,556
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Fola Osibo Street Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 20 Sep 2016,333
3 BEDROOM DUPLEX FOR RENT,"


 Off Fola Osibo Lekki Phase 1 Lekki Lagos ","  3,500,000 ",Added 20 Sep 2016,333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Nina Court, Agungi Agungi Lekki Lagos ","  1,500,000 ",Added 19 Sep 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onikoyi Banana Island Ikoyi Lagos ","  15,000,000 ",Added 19 Sep 2016,334
5 BEDROOM TERRACE FOR RENT,"


 Ogunyemi Street, Palace Road Oniru Victoria Island Lagos ","  6,000,000 ",Added 19 Sep 2016,556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Jonathan Coker Road, Fagba Bus Stop Agege Agege Lagos ","  650,000 ",Added 19 Sep 2016,323
OFFICE FOR RENT,"


 Idejo Victoria Island Victoria Island Lagos ","  45,000 ",Added 19 Sep 2016,
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Park Road, Off Apapa Road, Ebute Metta Ebute Metta Ebute Metta Lagos ","  1,200,000 ",Added 19 Sep 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikosi Ikosi Ketu Lagos ","  500,000 ",Added 19 Sep 2016,222
OFFICE FOR RENT,"


 Muri Okunola Victoria Island Victoria Island Lagos ","  40,000 ",Added 19 Sep 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikosi Ikosi Ketu Lagos ","  500,000 ",Added 19 Sep 2016,322
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja Ikeja Ikeja Lagos ","  750,000 ",Added 19 Sep 2016,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ojodu Ogba Ikeja Lagos ","  500,000 ",Added 19 Sep 2016,333
HOUSE FOR RENT,"


 Ikoyi Club Rd Ikoyi Ikoyi Lagos ","  14,000,000 ",Added 19 Sep 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  4,000,000 ",Added 19 Sep 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Ajah Ajah Lagos ","  1,000,000 ",Added 19 Sep 2016,334
5 BEDROOM DUPLEX For Sale,"


 Old Ikoyi Ikoyi Lagos ","  850,000,000 ","Updated 21 Feb 2023, Added 16 Feb 2023",555
3 BEDROOM TERRACE FOR RENT,"


 Lekki Gardens Estate Ikate Elegushi Lekki Lagos ","  3,000,000 ",Added 19 Sep 2016,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Alimosho Abeokuta Express Lagos ","  1,800,000 ",Added 19 Sep 2016,111
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikosi Ikosi Ketu Lagos ","  600,000 ",Added 19 Sep 2016,442
4 BEDROOM DUPLEX FOR RENT,"


 Agungi Agungi Lekki Lagos ","  2,500,000 ",Added 19 Sep 2016,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Amodu Tijani Street Victoria Island Victoria Island Lagos ","  3,000,000 ",Added 19 Sep 2016,223
6 BEDROOM DUPLEX FOR RENT,"


 Amodu Tijani Street Victoria Island Victoria Island Lagos ","  6,000,000 ",Added 19 Sep 2016,645
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Yaba Yaba Lagos ","  500,000 ",Added 19 Sep 2016,211
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  3,000,000 ",Added 19 Sep 2016,334
5 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase1 Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 19 Sep 2016,556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Glover Ikoyi Ikoyi Lagos ","  10,000,000 ",Added 19 Sep 2016,334
TERRACE FOR RENT,"


 2 Saka Oluguna Ajah Ajah Lagos ","  800,000 ",Added 19 Sep 2016,
3 BEDROOM TERRACE FOR RENT,"


 2 Saka Oluguna Ajah Ajah Lagos ","  800,000 ",Added 19 Sep 2016,333
4 BEDROOM DUPLEX FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  3,000,000 ",Added 17 Sep 2016,445
4 BEDROOM DUPLEX FOR RENT,"


 Rev Williams Avenue Yaba Yaba Lagos ",  2 ,Added 16 Sep 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ago Palace Way Isolo Isolo Lagos ","  600,000 ",Added 16 Sep 2016,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Yaba Yaba Lagos ","  500,000 ",Added 16 Sep 2016,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Herbert Macaulay Yaba Yaba Lagos ","  1,000,000 ",Added 16 Sep 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akowonjo Abule Egba Agege Lagos ","  400,000 ",Added 16 Sep 2016,322
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Yaba Yaba Lagos ","  400,000 ",Added 16 Sep 2016,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Yaba Yaba Lagos ","  700,000 ",Added 16 Sep 2016,212
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Opposite Ecobank On Ado Road Ajah Ajah Lagos ","  450,000 ",Added 15 Sep 2016,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Along Ado Road Ajah Ajah Lagos ","  800,000 ",Added 15 Sep 2016,223
4 BEDROOM DUPLEX FOR RENT,"


 Sabo Yaba Yaba Lagos ","  1,700,000 ",Added 15 Sep 2016,445
3 BEDROOM HOUSE FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  2,000,000 ",Added 15 Sep 2016,334
BLOCK OF FLATS FOR RENT,"


 Sinari Daranijo Street Victoria Island Victoria Island Lagos ","  7,000,000 ",Added 15 Sep 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  2,800,000 ",Added 15 Sep 2016,445
4 BEDROOM HOUSE FOR RENT,"


 Chevyview Estate Chevron Drive Lekki Lagos ","  3,500,000 ",Added 15 Sep 2016,445
COMMERCIAL PROPERTY FOR RENT,"


 Ogudu Ojota Ketu Lagos ","  6,000,000 ",Added 15 Sep 2016,
FLAT & APARTMENT FOR RENT,"


 Harmony Estate Gbagada Gbagada Lagos ","  850,000 ",Added 15 Sep 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevyview Estate Chevron Drive Lekki Lagos ","  2,000,000 ",Added 15 Sep 2016,334
COMMERCIAL PROPERTY FOR RENT,"


 Off Allen Avenue Ikeja Ikeja Lagos ","  450,000 ",Added 14 Sep 2016,1
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikosi Ikosi Ketu Lagos ","  600,000 ",Added 14 Sep 2016,211
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Agungi Lekki Lagos ","  2,000,000 ",Added 14 Sep 2016,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa Osapa Lekki Lagos ","  1,400,000 ",Added 14 Sep 2016,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Karaole Estate, Off College Road, Ogba Ogba Ikeja Lagos ","  600,000 ",Added 14 Sep 2016,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shangisha Magodo Shangisha Ketu Lagos ","  600,000 ",Added 14 Sep 2016,211
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 After 3rd Roundabout Lekki Expressway Lekki Lagos ","  2,800,000 ",Added 14 Sep 2016,323
5 BEDROOM DUPLEX FOR RENT,"


 By 4th Roundabout Ikate Elegushi Lekki Lagos ","  3,500,000 ",Added 14 Sep 2016,556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja Ikeja Ikeja Lagos ","  800,000 ",Added 14 Sep 2016,322
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Herbert Macaulay Yaba Yaba Lagos ","  300,000 ",Added 14 Sep 2016,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oyingbo Yaba Yaba Lagos ","  300,000 ",Added 14 Sep 2016,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Bode Thomas Surulere Surulere Lagos ","  1,500,000 ",Added 14 Sep 2016,322
2 BEDROOM BUNGALOW FOR RENT,"


 Before Ajah Roundabout Ajah Ajah Lagos ","  800,000 ",Added 14 Sep 2016,211
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Pedro,palmgroove,shomolu,lagos Mainland Anthony Ikorodu Road Lagos ","  300,000 ",Added 14 Sep 2016,111
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 9b Ojo Kadiri Street , Ajah Ajah Lagos ","  1,300,000 ",Added 11 Sep 2016,334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ajah Ajah Ajah Lagos ","  1,300,000 ",Added 09 Sep 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omole Phase Ii Ogba Ikeja Lagos ","  750,000 ",Added 09 Sep 2016,322
COMMERCIAL PROPERTY FOR RENT,"


 Ikeja Ikeja Ikeja Lagos ","  1,200,000 ",Added 09 Sep 2016,2
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja Ikeja Ikeja Lagos ","  1,200,000 ",Added 09 Sep 2016,223
COMMERCIAL PROPERTY FOR RENT,"


 Allen Opebi Ikeja Lagos ","  1,500,000 ",Added 09 Sep 2016,2
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off College Road Ogba Ikeja Lagos ","  700,000 ",Added 09 Sep 2016,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iyana Iworo Gbagada Gbagada Lagos ","  300,000 ",Added 09 Sep 2016,311
BLOCK OF FLATS FOR RENT,"


 12 Maryland Estate Maryland Ikeja Lagos ","  3,000,000 ",Added 09 Sep 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iyana Iworo Gbagada Gbagada Lagos ","  350,000 ",Added 09 Sep 2016,233
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ghana Embassy Ikeja Ikeja Lagos ","  4,500,000 ",Added 09 Sep 2016,334
4 BEDROOM TERRACE FOR RENT,"


 Isaac John Ikeja Ikeja Lagos ","  6,500,000 ",Added 09 Sep 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iyana Iworo Gbagada Gbagada Lagos ","  500,000 ",Added 09 Sep 2016,322
4 BEDROOM HOUSE FOR RENT,"


 Gra Ikeja Ikeja Lagos ","  7,000,000 ",Added 09 Sep 2016,445
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iyana Iworo Gbagada Gbagada Lagos ","  300,000 ",Added 09 Sep 2016,111
OFFICE FOR RENT,"


 Alausa Alausa Ikeja Lagos ","  2,000,000 ",Added 09 Sep 2016,
BLOCK OF FLATS FOR RENT,"


 Alhpha Beach Road Osapa Lekki Lagos ","  2,000,000 ",Added 09 Sep 2016,
3 BEDROOM DUPLEX FOR RENT,"


 Adisa Bashua Surulere Surulere Lagos ","  2,500,000 ",Added 09 Sep 2016,334
4 BEDROOM TERRACE FOR RENT,"


 Falomo Close Falomo Ikoyi Lagos ","  12,000,000 ",Added 09 Sep 2016,444
5 BEDROOM TERRACE FOR RENT,"


 Oniru,victoria Island Lagos Oniru Victoria Island Lagos ","  6,500,000 ",Added 09 Sep 2016,556
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru,victoria Island,lagos Oniru Victoria Island Lagos ","  1,400,000 ",Added 09 Sep 2016,223
4 BEDROOM TERRACE FOR RENT,"


 Oniru,victoria Island,lagos Oniru Victoria Island Lagos ","  4,500,000 ",Added 09 Sep 2016,445
4 BEDROOM HOUSE FOR RENT,"


 Oniru,victoria Island,lagos Oniru Victoria Island Lagos ","  7,500,000 ",Added 09 Sep 2016,445
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Randle Avenue,surulere,lagos Mainland Surulere Surulere Lagos ","  300,000 ",Added 09 Sep 2016,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 New Oko Oba Road Abule Egba Agege Lagos ","  500,000 ",Added 09 Sep 2016,333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olaniyi Street Agege Agege Lagos ","  350,000 ",Added 09 Sep 2016,322
FLAT & APARTMENT FOR RENT,"


 Femi Okunnu Estate Phase 4. By Shoprite, Jakande Oniru Victoria Island Lagos ",  3 ,Added 08 Sep 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Unity Estate Abule Egba Agege Lagos ","  2,500,000 ",Added 08 Sep 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Off Palace Road Oniru Victoria Island Lagos ","  9,000,000 ",Added 08 Sep 2016,445
FLAT & APARTMENT FOR RENT,"


 Off Palace Road Oniru Victoria Island Lagos ","  4,500,000 ",Added 08 Sep 2016,23
4 BEDROOM DUPLEX FOR RENT,"


 1 Bankole Cardoso Ikoyi Ikoyi Lagos ","  16,250,000 ",Added 08 Sep 2016,444
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bornu Way Yaba Yaba Lagos ","  500,000 ",Added 08 Sep 2016,211
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Babatunde Anjous Lekki Phase 1 Lekki Lagos ","  3,500,000 ",Added 08 Sep 2016,334
COMMERCIAL PROPERTY FOR RENT,"


 Allen Ikeja Ikeja Lagos ","  300,000 ",Added 08 Sep 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Anthony Maryland Ikeja Lagos ","  2,000,000 ",Added 08 Sep 2016,444
5 BEDROOM TERRACE FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  27,000,000 ",Added 08 Sep 2016,556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oluwaga Bus Stop Agege Agege Lagos ","  300,000 ",Added 08 Sep 2016,333
COMMERCIAL PROPERTY FOR RENT,"


 Off Sabo Road, Ojodu Ogba Ikeja Lagos ","  250,000 ",Added 08 Sep 2016,1
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Parkview Estate Parkview Estate Ikoyi Lagos ","  8,000,000 ",Added 08 Sep 2016,344
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilasa Mushin Mushin Lagos ","  300,000 ",Added 08 Sep 2016,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Yaba Yaba Lagos ","  150,000 ",Added 08 Sep 2016,111
BLOCK OF FLATS FOR RENT,"


 Xxx Jakande Estate Mile 2 Amuwo Odofin Festac Lagos ","  350,000 ",Added 08 Sep 2016,
OFFICE FOR RENT,"


 Kula Mall Tejuosho Yaba Yaba Lagos ","  40,000 ",Added 08 Sep 2016,
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Aborisade Ijeshatedo Surulere Lagos ","  360,000 ",Added 07 Sep 2016,111
OFFICE FOR RENT,"


 Off Adeola Odeku Victoria Island Victoria Island Lagos ","  10,000,000 ",Added 07 Sep 2016,5
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Egbeda Alimosho Abeokuta Express Lagos ","  170,000 ",Added 07 Sep 2016,11
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Parkview Estate Parkview Estate Ikoyi Lagos ","  5,000,000 ",Added 07 Sep 2016,455
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 12 Ajah, Lagos Ajah Ajah Lagos ","  400,000 ",Added 07 Sep 2016,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mafoluku Oshodi Oshodi Lagos ","  400,000 ",Added 07 Sep 2016,311
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Agungi Lekki Lagos ","  1,800,000 ",Added 07 Sep 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Idado Agungi Lekki Lagos ","  1,800,000 ",Added 07 Sep 2016,334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajao Estate Oshodi Oshodi Lagos ","  850,000 ",Added 07 Sep 2016,423
COMMERCIAL PROPERTY FOR RENT,"


 Arida Bus Stop, Ikotun Ikotun Isolo Lagos ","  240,000 ",Added 07 Sep 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Arida Bus Stop, Ikotun Ikotun Isolo Lagos ","  2,000,000 ",Added 07 Sep 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Arida Bus Stop, Ikotun Ikotun Isolo Lagos ","  1,500,000 ",Added 07 Sep 2016,
5 BEDROOM DUPLEX FOR RENT,"


 Daramola Fashade Ogba Ikeja Lagos ","  2,500,000 ",Added 07 Sep 2016,54
COMMERCIAL PROPERTY FOR RENT,"


 Arida Bus Stop, Ikotun Ikotun Isolo Lagos ","  700,000 ",Added 07 Sep 2016,
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Bourdilion Road Ikoyi Ikoyi Lagos ","  15,000,000 ",Added 07 Sep 2016,455
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Gerard Road Ikoyi Ikoyi Lagos ","  12,000,000 ",Added 07 Sep 2016,344
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Boudilion Road Ikoyi Ikoyi Lagos ","  6,000,000 ",Added 07 Sep 2016,344
4 BEDROOM DUPLEX FOR RENT,"


 Crown Estate Sangotedo Ajah Lagos ","  2,000,000 ",Added 06 Sep 2016,445
4 BEDROOM DUPLEX FOR RENT,"


 Pearl Nuga Estate Sangotedo Ajah Lagos ","  1,300,000 ",Added 06 Sep 2016,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Estate Busstop, Off College Road, Ogba Ogba Ikeja Lagos ","  500,000 ",Added 06 Sep 2016,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 15 Adeniyi Oke Street Akiode Ojodu Ikeja Later Lagos Ogba Ikeja Lagos ","  350,000 ",Added 06 Sep 2016,211
HOUSE FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  4,000,000 ",Added 06 Sep 2016,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oyingbo Yaba Yaba Lagos ","  250,000 ",Added 06 Sep 2016,111
DUPLEX FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  2,500,000 ",Added 06 Sep 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oyingbo Yaba Yaba Lagos ","  350,000 ",Added 06 Sep 2016,211
OFFICE FOR RENT,"


 Badore Road Badore Ajah Lagos ","  600,000 ",Added 06 Sep 2016,
OFFICE FOR RENT,"


 Sebuff Plaza Osapa Lekki Lagos ","  250,000 ",Added 06 Sep 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Ajah Shoping Mal Ajah Ajah Lagos ","  610,000 ",Added 06 Sep 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Pearl Plaza Ajah Ajah Lagos ","  260,000 ",Added 06 Sep 2016,
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oyingbo Yaba Yaba Lagos ","  650,000 ",Added 06 Sep 2016,423
OFFICE FOR RENT,"


 . Allen Avenue Opebi Ikeja Lagos ","  1,100,000 ",Added 06 Sep 2016,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agbede Agbede Ikorodu Mile 12 Ikorodu Road Lagos ","  84,000 ",Added 06 Sep 2016,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Magodo G.r.a Phase 2 Estate Magodo Shangisha Ketu Lagos ","  1,400,000 ",Added 06 Sep 2016,334
FLAT & APARTMENT FOR RENT,"


 Osunike Street Alimosho Abeokuta Express Lagos ","  300,000 ",Added 05 Sep 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ifako Ifako Gbagada Lagos ","  1,000,000 ",Added 05 Sep 2016,323
