Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
3 BEDROOM DUPLEX FOR RENT,"


 Alausa, Ikeja Ikeja Ikeja Lagos ","  900,000 ",Added 07 Aug 2015,31
OFFICE FOR RENT,"


 Ogba Road By Guinness Junction, Oba Akran, Ikeja Ikeja Ikeja Lagos ","  2,000,000 ",Added 07 Aug 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oko Oba G.r.a, Agege Agege Agege Lagos ","  600,000 ",Added 07 Aug 2015,31
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 3 Off Shehu Road, Lakeview Estate Amuwo Odofin Festac Lagos ","  1,200,000 ",Added 07 Aug 2015,33
3 BEDROOM DUPLEX FOR RENT,"


 Gbagada Phase 2 Gbagada Gbagada Lagos ","  2,200,000 ",Added 06 Aug 2015,33
COMMERCIAL PROPERTY FOR RENT,"


 Ojulegba Road, Surulere Idi Araba Surulere Lagos ","  300,000 ",Added 06 Aug 2015,
COMMERCIAL PROPERTY FOR RENT,"


 Ikotun Igando Road, Via Ikotun Ikotun Isolo Lagos ","  5,000,000 ",Added 06 Aug 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maplewood Estate, Agege Agege Agege Lagos ","  850,000 ",Added 06 Aug 2015,31
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maplewood Estate, Agege Agege Agege Lagos ","  700,000 ",Added 06 Aug 2015,31
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  5,500,000 ",Added 06 Aug 2015,44
4 BEDROOM TERRACE FOR RENT,"


 Block 12, Banana Island Banana Island Ikoyi Lagos ","  7,000,000 ",Added 06 Aug 2015,43
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  14,250,000 ",Added 06 Aug 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  6,000,000 ",Added 06 Aug 2015,22
4 BEDROOM HOUSE FOR RENT,"


 Agungi, Lekki Agungi Lekki Lagos ","  5,500,000 ",Added 06 Aug 2015,44
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 1004 Estate, Victoria Island Victoria Island Victoria Island Lagos ","  3,000,000 ",Added 06 Aug 2015,32
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 1004 Estate, Victoria Island Victoria Island Victoria Island Lagos ","  6,500,000 ",Added 06 Aug 2015,43
COMMERCIAL PROPERTY FOR RENT,"


 Igando Road, Via Ikotun Ikotun Isolo Lagos ","  2,500,000 ",Added 06 Aug 2015,
4 BEDROOM DUPLEX FOR RENT,"


 Gardens Estate, Opposite Victoria Garden City Lekki Expressway Lekki Lagos ","  2,500,000 ",Added 06 Aug 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 1004 Estate, Victoria Island Victoria Island Victoria Island Lagos ","  2,800,000 ",Added 06 Aug 2015,22
4 BEDROOM HOUSE FOR RENT,"


 Yetville Estate, Ikate Elegushi, Lekki Ikate Elegushi Lekki Lagos ","  4,000,000 ",Added 06 Aug 2015,44
OFFICE FOR RENT,"


 Awolowo Road, Ikoyi Falomo Ikoyi Lagos ","  45,000 ",Added 06 Aug 2015,
3 BEDROOM TERRACE FOR RENT,"


 Spring Gates Apartments, Palace Road, Oniru Oniru Victoria Island Lagos ","  5,000,000 ",Added 06 Aug 2015,33
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Plot 100, Oju Olobun Close Victoria Island Victoria Island Lagos ","  25,000 ",Added 06 Aug 2015,11
4 BEDROOM TERRACE FOR RENT,"


 Ruxton Terraces, Ojomu Road Off Alexander Avenue, Ikoyi Ikoyi Ikoyi Lagos ","  15,000,000 ",Added 06 Aug 2015,44
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Awolowo Towers, Off Awolowo Road, Ikoyi Falomo Ikoyi Lagos ","  5,000,000 ",Added 06 Aug 2015,33
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lees Road, Old Ikoyi Ikoyi Ikoyi Lagos ","  5,500,000 ",Added 06 Aug 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lees Road, Old Ikoyi Ikoyi Ikoyi Lagos ","  5,500,000 ",Added 06 Aug 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gerrard Road, Old Ikoyi Ikoyi Ikoyi Lagos ","  19,000,000 ",Added 06 Aug 2015,32
OFFICE FOR RENT,"


 Ozumba Mbadiwe Avenue, Victoria Island Victoria Island Victoria Island Lagos ","  184,800 ",Added 06 Aug 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Obanikoro Estate Anthony Ikorodu Road Lagos ","  900,000 ",Added 06 Aug 2015,22
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 14 Sholeye Cresecent, Off Ogunlana Drive, Surulere Surulere Surulere Lagos ","  900,000 ",Added 06 Aug 2015,22
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lakeview Estate, Amuwo Odofin Amuwo Odofin Festac Lagos ","  1,200,000 ",Added 05 Aug 2015,33
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Glover Road, Ikoyi Ikoyi Ikoyi Lagos ","  25,000,000 ",Added 05 Aug 2015,44
COMMERCIAL PROPERTY FOR RENT,"


 Ogudu Round About, Ogudu Ojota Ketu Lagos ","  17,500,000 ",Added 05 Aug 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu Ori Oke Ojota Ketu Lagos ","  500,000 ",Added 05 Aug 2015,21
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu, Orioke Ojota Ketu Lagos ","  300,000 ",Added 05 Aug 2015,22
5 BEDROOM HOUSE FOR RENT,"


 Osborne Forshore Estate Phase 1, Ikoyi Ikoyi Ikoyi Lagos ","  15,200,000 ",Added 05 Aug 2015,55
3 BEDROOM OFFICE FOR RENT,"


 Festival Road, Victoria Island Victoria Island Victoria Island Lagos ","  5,000,000 ",Added 05 Aug 2015,33
4 BEDROOM TERRACE FOR RENT,"


 Otunba Adedoyin Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 05 Aug 2015,44
5 BEDROOM DUPLEX FOR RENT,"


 Emina Crescent, Toyin Street, Ikeja Ikeja Ikeja Lagos ","  2,000,000 ",Added 05 Aug 2015,54
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Banana Island, Ikoyi Banana Island Ikoyi Lagos ","  10,000,000 ",Added 05 Aug 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Jubril Aminu, Parkview, Ikoyi Ikoyi Ikoyi Lagos ","  5,000,000 ",Added 04 Aug 2015,32
COMMERCIAL PROPERTY FOR RENT,"


 Ikota Shopping Complex Phase 2, Ajah Ajah Ajah Lagos ","  700,000 ",Added 04 Aug 2015,
COMMERCIAL PROPERTY FOR RENT,"


 Akorede Market, Apapa, Oshodi Expressway Apapa Apapa Lagos ","  200,000 ",Added 04 Aug 2015,
COMMERCIAL PROPERTY FOR RENT,"


 Along Bauchi Road, Apapa Apapa Apapa Lagos ","  8,000,000 ",Added 04 Aug 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbemisola Street, Century Bus Stop, Ago Palace Way, Okota Isolo Isolo Lagos ","  650,000 ",Added 04 Aug 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abimbola Awoliyi Estate Lagos Island Lagos Island Lagos ","  650,000 ",Added 04 Aug 2015,32
COMMERCIAL PROPERTY FOR RENT,"


 Ado Major Road, Ajah Ajah Ajah Lagos ","  1,700,000 ",Added 04 Aug 2015,
5 BEDROOM HOUSE FOR RENT,"


 Ikeja Ikeja Ikeja Lagos ","  8,000,000 ",Added 04 Aug 2015,55
4 BEDROOM HOUSE FOR RENT,"


 Ikeja G.r.a Ikeja Ikeja Lagos ","  5,000,000 ",Added 03 Aug 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Magodo Estate, Isheri Magodo Isheri Ikeja Lagos ","  500,000 ",Added 03 Aug 2015,21
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Falolu Street,off Itire Road, Surulere Ijeshatedo Surulere Lagos ","  1,000,000,000 ",Added 03 Aug 2015,33
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Apapa Road, Off Costain Ebute Metta Ebute Metta Lagos ","  650,000 ",Added 03 Aug 2015,42
4 BEDROOM TERRACE FOR RENT,"


 Ihutanyi Street, Oniru, Victoria Island Extension Victoria Island Victoria Island Lagos ","  6,000,000 ",Added 03 Aug 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shakiru Anjorin Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 03 Aug 2015,23
7 BEDROOM HOUSE FOR RENT,"


 Alaka Estate, Surulere Surulere Surulere Lagos ","  180,000,000 ",Added 03 Aug 2015,75
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iweanye Ugogbor Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,400,000 ",Added 03 Aug 2015,11
4 BEDROOM HOUSE FOR RENT,"


 Chevy View Estate, Lekki Chevron Drive Lekki Lagos ","  47,000,000 ",Added 03 Aug 2015,43
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate, Ajah Ajah Ajah Lagos ","  700,000 ",Added 03 Aug 2015,22
3 BEDROOM BUNGALOW FOR RENT,"


 Abraham Adesanya Estate, Ajah. Ajah Ajah Lagos ","  750,000 ",Added 03 Aug 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alapere, Ketu Ikosi Ketu Lagos ","  700,000 ",Added 02 Aug 2015,33
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agric, Oriokuta Junction Area, Ikorodu Mile 12 Ikorodu Road Lagos ","  150,000 ",Added 02 Aug 2015,11
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agric, Fish Pond, Ikorodu Mile 12 Ikorodu Road Lagos ","  180,000 ",Added 02 Aug 2015,11
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agric, Ojokoro Road, Ikorodu Mile 12 Ikorodu Road Lagos ","  200,000 ",Added 02 Aug 2015,21
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agric, Taiwo Olumoko Street, Ikorodu Mile 12 Ikorodu Road Lagos ","  350,000 ",Added 02 Aug 2015,32
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ifako, Gbagada Ifako Gbagada Lagos ","  950,000 ",Added 01 Aug 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Ajah Ajah Lagos ","  700,000 ",Added 01 Aug 2015,32
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Gbagada Gbagada Lagos ","  700,000 ",Added 01 Aug 2015,21
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oseni Close, Lawanson, Surulere Surulere Surulere Lagos ","  700,000 ",Added 01 Aug 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sanya Street, Aguda Aguda Surulere Lagos ","  600,000 ",Added 01 Aug 2015,33
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aiyetoro Street, Aguda Aguda Surulere Lagos ","  400,000 ",Added 01 Aug 2015,21
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aguda, Off Adetola Street, Surulere Aguda Surulere Lagos ","  500,000 ",Added 01 Aug 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Apapa Road, Off Costain Round About Ebute Metta Ebute Metta Lagos ","  600,000 ",Added 01 Aug 2015,32
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salawu Street,ojuelegba Idi Araba Surulere Lagos ","  150,000 ",Added 01 Aug 2015,11
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lovegarden Area Of Western Avenue, Surulere Idi Araba Surulere Lagos ","  120,000 ",Added 01 Aug 2015,11
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ailara Street, Ojuelegba Idi Araba Surulere Lagos ","  200,000 ",Added 01 Aug 2015,11
COMMERCIAL PROPERTY FOR RENT,"


 Coker Road, Ilupeju Estate, Ilupeju Anthony Ikorodu Road Lagos ","  6,000,000 ",Added 01 Aug 2015,
5 BEDROOM HOUSE FOR RENT,"


 27b Abike Sulaimon Street, By Adedeji Street Junction, Behind Dowen College, Lekki Phase I Lekki Phase 1 Lekki Lagos ","  5,500,000 ",Added 31 Jul 2015,55
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Dolphin Estate, Ikoyi Ikoyi Ikoyi Lagos ","  1,500,000 ",Added 31 Jul 2015,22
5 BEDROOM HOUSE FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  14,000,000 ",Added 31 Jul 2015,53
3 BEDROOM TERRACE FOR RENT,"


 17 Off Admiralty Road Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 31 Jul 2015,33
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Jaiye Balogun Street, Parkview Estate, Ikoyi Ikoyi Ikoyi Lagos ","  6,000,000 ",Added 30 Jul 2015,43
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gerrard Road, Ikoyi Ikoyi Ikoyi Lagos ","  6,650,000 ",Added 30 Jul 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gerrard Road, Ikoyi Ikoyi Ikoyi Lagos ","  19,000,000 ",Added 30 Jul 2015,32
3 BEDROOM TERRACE FOR RENT,"


 Gerrard Road, Ikoyi Ikoyi Ikoyi Lagos ","  9,500,000 ",Added 30 Jul 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Awolowo Towers, Awolowo Road, Ikoyi Ikoyi Ikoyi Lagos ","  6,500,000 ",Added 30 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru, Victoria Island Victoria Island Victoria Island Lagos ","  50,000 ",Added 30 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru, Victoria Island Oniru Victoria Island Lagos ","  7,000,000 ",Added 30 Jul 2015,33
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru, Victoria Island Victoria Island Victoria Island Lagos ","  4,500,000 ",Added 30 Jul 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru, Victoria Island Oniru Victoria Island Lagos ","  3,500,000 ",Added 30 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aguda, Off Adetola, Surulere Aguda Surulere Lagos ","  500,000 ",Added 30 Jul 2015,32
4 BEDROOM TERRACE FOR RENT,"


 Victoria Island Oniru Victoria Island Lagos ","  7,500,000 ",Added 30 Jul 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Victoria Island Oniru Victoria Island Lagos ","  2,500,000 ",Added 30 Jul 2015,22
5 BEDROOM DUPLEX FOR RENT,"


 1 Victoria Island Oniru Victoria Island Lagos ","  4,500,000 ",Added 30 Jul 2015,556
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Berclay Street, Lafiaji, Lagos Island Lagos Island Lagos Island Lagos ","  600,000 ",Added 30 Jul 2015,11
COMMERCIAL PROPERTY FOR RENT,"


 Oworo Road, Kosofe Local Government Ifako Gbagada Lagos ","  6,000,000,000 ",Added 30 Jul 2015,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Foresythe Street, Lafiaji, Lagos Island Lagos Island Lagos Island Lagos ","  150,000,000 ",Added 30 Jul 2015,11
1 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 .victoria Island Victoria Island Victoria Island Lagos ","  15,000,000 ",Added 29 Jul 2015,145
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Magodo G.r.a Phase 2 Estate, Shangisha Magodo Shangisha Ketu Lagos ","  1,700,000 ",Added 29 Jul 2015,33
4 BEDROOM HOUSE FOR RENT,"


 Ikeja Gra, Ikeja Ikeja Ikeja Lagos ","  5,000,000 ",Added 29 Jul 2015,44
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 29 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogba G.r.a Ogba Ikeja Lagos ","  15,000,000 ",Added 29 Jul 2015,32
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akowonjo, Egbeda Abule Egba Agege Lagos ","  450,000 ",Added 29 Jul 2015,22
7 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Gbagada Phase 2 Gbagada Gbagada Lagos ","  3,500,000 ",Added 29 Jul 2015,73
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Street, Off Ikorodu Road Mile 12 Ikorodu Road Lagos ","  400,000 ",Added 29 Jul 2015,33
4 BEDROOM DUPLEX FOR RENT,"


 Ihuntayi Street, Oniru Estate Oniru Victoria Island Lagos ","  5,000,000 ",Added 29 Jul 2015,45
3 BEDROOM HOUSE FOR RENT,"


 Morgan Estate, Ojodu Ogba Ikeja Lagos ","  1,200,000 ",Added 29 Jul 2015,32
5 BEDROOM DUPLEX FOR RENT,"


 Magodo G.r.a, Isheri Magodo Isheri Ikeja Lagos ","  2,000,000 ",Added 29 Jul 2015,53
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Magodo G.r.a, Isheri Magodo Isheri Ikeja Lagos ","  900,000 ",Added 29 Jul 2015,33
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lees Road, Old Ikoyi Ikoyi Ikoyi Lagos ","  5,500,000 ",Added 29 Jul 2015,22
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Bode Thomas, Surulere Surulere Surulere Lagos ","  850,000 ",Added 29 Jul 2015,21
3 BEDROOM DUPLEX FOR RENT,"


 Omole Phase 1 Ogba Ikeja Lagos ","  1,800,000 ",Added 29 Jul 2015,32
COMMERCIAL PROPERTY FOR RENT,"


 Ikeja Industrial Area, Ikeja Ikeja Ikeja Lagos ","  15,000 ",Added 29 Jul 2015,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones, Ikeja Ikeja Ikeja Lagos ","  300,000 ",Added 29 Jul 2015,11
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gerrard Road, Old Ikoyi Ikoyi Ikoyi Lagos ","  19,000,000 ",Added 29 Jul 2015,33
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones, Ikeja Ikeja Ikeja Lagos ","  450,000 ",Added 29 Jul 2015,11
OFFICE FOR RENT,"


 Adeniyi Jones, Ikeja Ikeja Ikeja Lagos ","  600,000 ",Added 29 Jul 2015,
3 BEDROOM BUNGALOW FOR RENT,"


 Adeniyi Jones, Ikeja Ikeja Ikeja Lagos ","  2,500,000 ",Added 29 Jul 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osborne Phase 1, Ikoyi Ikoyi Ikoyi Lagos ","  5,000,000 ",Added 28 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikotun Ikotun Isolo Lagos ","  400,000 ",Added 28 Jul 2015,32
OFFICE FOR RENT,"


 Gbaja, Surulere Surulere Surulere Lagos ","  1,000,000 ",Added 28 Jul 2015,
5 BEDROOM HOUSE FOR RENT,"


 Eniyansoro Beyioku Street, Surulere Surulere Surulere Lagos ","  4,000,000 ",Added 28 Jul 2015,53
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Oriya, Jumofak Bus Stop, Ikorodu Mile 12 Ikorodu Road Lagos ","  400,000 ",Added 28 Jul 2015,31
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banjoko Estate, Off Ijede Road, Ikorodu Mile 12 Ikorodu Road Lagos ","  400,000 ",Added 28 Jul 2015,31
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Erunwen, Off Awolowo Road, Ikorodu Mile 12 Ikorodu Road Lagos ","  250,000 ",Added 28 Jul 2015,23
OFFICE FOR RENT,"


 Central Business District, Alausa, Ikeja Alausa Ikeja Lagos ","  25,000 ",Added 28 Jul 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 1004 Estate, Victoria Island Victoria Island Victoria Island Lagos ","  5,000,000 ",Added 28 Jul 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 1004 Estate, Victoria Island Victoria Island Victoria Island Lagos ","  3,500,000 ",Added 28 Jul 2015,32
5 BEDROOM HOUSE FOR RENT,"


 Off Fola Osibo Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  6,500,000 ",Added 28 Jul 2015,55
5 BEDROOM HOUSE FOR RENT,"


 Ichie Mike Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 28 Jul 2015,55
4 BEDROOM DUPLEX FOR RENT,"


 Off Kofo Abayomi Street, Victoria Island Victoria Island Victoria Island Lagos ","  250,000,000 ",Added 28 Jul 2015,43
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akoka, Yaba Akoka Yaba Lagos ","  500,000 ",Added 27 Jul 2015,11
5 BEDROOM HOUSE FOR RENT,"


 Ladoke Akintola Street, Ikeja G.r.a Ikeja Ikeja Lagos ","  8,000,000 ",Added 27 Jul 2015,55
4 BEDROOM TERRACE FOR RENT,"


 Sobo Arobiojo Street, Ikeja G.r.a Ikeja Ikeja Lagos ","  8,000,000 ",Added 27 Jul 2015,44
3 BEDROOM TERRACE FOR RENT,"


 Oduduwa Crescent, Ikeja G.r.a Ikeja Ikeja Lagos ","  3,000,000 ",Added 27 Jul 2015,33
5 BEDROOM DUPLEX FOR RENT,"


 Remi Fani Kayode Street, Ikeja G.r.a Ikeja Ikeja Lagos ","  7,000,000 ",Added 27 Jul 2015,55
5 BEDROOM TERRACE FOR RENT,"


 Remi Fani Kayode Street, Ikeja G.r.a Ikeja Ikeja Lagos ","  4,500,000 ",Added 27 Jul 2015,55
3 BEDROOM DUPLEX FOR RENT,"


 Remi Fani Kayode Street, Off Oduduwa Crescent, Ikeja G.r.a Ikeja Ikeja Lagos ","  4,000,000 ",Added 27 Jul 2015,33
4 BEDROOM DUPLEX FOR RENT,"


 Off Isaac John Street, Ikeja G.r.a Ikeja Ikeja Lagos ","  6,000,000 ",Added 27 Jul 2015,44
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chief Ofoundu Nnaji Street, Off Mopo Road, Sangotedo, Lekki Epe Expressway Sangotedo Ajah Lagos ","  1,000,000 ",Added 27 Jul 2015,33
OFFICE FOR RENT,"


 Ahmadu Bello Way, Victoria Island Victoria Island Victoria Island Lagos ","  1,500,000 ",Added 27 Jul 2015,4
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Osborne Phase 1 Estate, Ikoyi Ikoyi Ikoyi Lagos ","  11,934,000 ",Added 27 Jul 2015,33
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lawanson, Surulere Surulere Surulere Lagos ","  500,000 ",Added 26 Jul 2015,33
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lawanson, Surulere Surulere Surulere Lagos ","  250,000 ",Added 26 Jul 2015,11
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Elosel Street, Surulere Surulere Surulere Lagos ","  800,000 ",Added 25 Jul 2015,22
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bola Shadipe Street, Off Adelabu, Surulere Surulere Surulere Lagos ","  500,000 ",Added 25 Jul 2015,11
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 James Ademokun Street, Ketu Ikosi Ketu Lagos ","  1,000,000 ",Added 24 Jul 2015,34
COMMERCIAL PROPERTY FOR RENT,"


 Osogbo Street, Aguda, Surulere Aguda Surulere Lagos ","  80,000 ",Added 24 Jul 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Fagba/obawole Road, Iju Iju Abeokuta Express Lagos ","  450,000 ",Added 24 Jul 2015,22
3 BEDROOM DUPLEX FOR RENT,"


 Ajiboye Estate Road, Alapere, Ketu Ikosi Ketu Lagos ","  600,000 ",Added 24 Jul 2015,31
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Emina Crescent, Off Toyin Street, Ikeja Ikeja Ikeja Lagos ","  1,300,000 ",Added 24 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Seun Nwachi Street, Isheri Idimu Alimosho Abeokuta Express Lagos ","  300,000 ",Added 24 Jul 2015,32
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilupeju Anthony Ikorodu Road Lagos ","  650,000 ",Added 24 Jul 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olorunda Estate, Ketu Ikosi Ketu Lagos ","  1,500,000 ",Added 24 Jul 2015,32
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omole Estate Phase 2 Ogba Ikeja Lagos ","  900,000 ",Added 24 Jul 2015,23
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Tobak Okunoren Street, Omole Estate Phase 2 Ogba Ikeja Lagos ","  1,400,000 ",Added 24 Jul 2015,22
4 BEDROOM DUPLEX FOR RENT,"


 Social Science Road, Unilag Estate, Magodo Phase 1 Magodo Shangisha Ketu Lagos ","  1,600,000 ",Added 24 Jul 2015,42
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Isheri, Magodo Alimosho Abeokuta Express Lagos ","  500,000 ",Added 24 Jul 2015,11
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Isheri, Magodo Alimosho Abeokuta Express Lagos ","  1,500,000 ",Added 24 Jul 2015,34
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shangisha Magodo Shangisha Ketu Lagos ","  600,000 ",Added 24 Jul 2015,21
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shangisha Magodo Shangisha Ketu Lagos ","  500,000 ",Added 24 Jul 2015,31
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Odejayi Street, Surulere Idi Araba Surulere Lagos ","  800,000 ",Added 24 Jul 2015,44
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omoniyi Street, Shangisha Magodo Shangisha Ketu Lagos ","  700,000 ",Added 24 Jul 2015,32
3 BEDROOM HOUSE FOR RENT,"


 Magodo Magodo Shangisha Ketu Lagos ","  50,000 ",Added 24 Jul 2015,32
4 BEDROOM DUPLEX FOR RENT,"


 Basheer Shittu Street, Magodo Magodo Shangisha Ketu Lagos ","  3,000,000 ",Added 24 Jul 2015,42
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Wale Adelekan Street, Magodo Magodo Shangisha Ketu Lagos ","  5,000,000 ",Added 24 Jul 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Randle Avenue, Surulere Surulere Surulere Lagos ","  600,000 ",Added 24 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adetoro Adelaja Street, Magodo Magodo Shangisha Ketu Lagos ","  1,300,000 ",Added 24 Jul 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Dideolu Estate, Via Four Points Hotel, Oniru Oniru Victoria Island Lagos ","  10,575,000 ",Added 24 Jul 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Femi Okunnu 3 Estate, Lekki Lekki Expressway Lekki Lagos ","  2,000,000 ",Added 24 Jul 2015,32
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Akobi Crescent, Surulere Idi Araba Surulere Lagos ","  500,000 ",Added 24 Jul 2015,22
